measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,6,China,3,Both,235,95+ years,976,Diabetes mellitus type 2,1,Number,2015,723.718522109908,826.3210687590895,565.1277082533942
1,Deaths,6,China,1,Male,235,95+ years,976,Diabetes mellitus type 2,2,Percent,2015,0.007909106694185666,0.008768490483828472,0.006714542338086901
1,Deaths,6,China,2,Female,235,95+ years,976,Diabetes mellitus type 2,2,Percent,2015,0.006670664765591185,0.007563108125317107,0.005127318874633581
1,Deaths,6,China,3,Both,235,95+ years,976,Diabetes mellitus type 2,2,Percent,2015,0.006821633447225219,0.007666724021024757,0.005309444152945237
1,Deaths,6,China,1,Male,235,95+ years,976,Diabetes mellitus type 2,3,Rate,2015,300.5753987653738,333.720904797358,253.22139293293125
1,Deaths,6,China,2,Female,235,95+ years,976,Diabetes mellitus type 2,3,Rate,2015,216.49894940938643,250.10231881162022,165.42986817294042
1,Deaths,6,China,3,Both,235,95+ years,976,Diabetes mellitus type 2,3,Rate,2015,225.40399237439868,257.3598190334733,176.01047610380826
1,Deaths,6,China,1,Male,12,35-39 years,976,Diabetes mellitus type 2,1,Number,2010,598.3972790453973,704.0289210716505,522.4263241533624
1,Deaths,6,China,2,Female,12,35-39 years,976,Diabetes mellitus type 2,1,Number,2010,250.97487952713124,314.10162299544265,213.06185195461111
1,Deaths,6,China,3,Both,12,35-39 years,976,Diabetes mellitus type 2,1,Number,2010,849.3721585725287,987.3693563056585,765.2424071307063
1,Deaths,6,China,1,Male,12,35-39 years,976,Diabetes mellitus type 2,2,Percent,2010,0.004824171040794968,0.005582096148175923,0.004439209090505124
1,Deaths,6,China,2,Female,12,35-39 years,976,Diabetes mellitus type 2,2,Percent,2010,0.004935891604115428,0.005773163447447243,0.004524521020512641
1,Deaths,6,China,3,Both,12,35-39 years,976,Diabetes mellitus type 2,2,Percent,2010,0.0048566049489819655,0.005566587676131754,0.004543456772151592
1,Deaths,6,China,1,Male,12,35-39 years,976,Diabetes mellitus type 2,3,Rate,2010,0.9574079680668394,1.1264137093985078,0.8358579542176598
1,Deaths,6,China,2,Female,12,35-39 years,976,Diabetes mellitus type 2,3,Rate,2010,0.4210181575288596,0.5269152308770002,0.35741787591901125
1,Deaths,6,China,3,Both,12,35-39 years,976,Diabetes mellitus type 2,3,Rate,2010,0.6955611753281199,0.8085687563731097,0.6266663002108547
1,Deaths,6,China,1,Male,13,40-44 years,976,Diabetes mellitus type 2,1,Number,2010,1162.1002398112369,1362.3983752963009,1006.9265446681233
1,Deaths,6,China,2,Female,13,40-44 years,976,Diabetes mellitus type 2,1,Number,2010,571.1933444170086,684.1669034860704,491.46933464610817
1,Deaths,6,China,3,Both,13,40-44 years,976,Diabetes mellitus type 2,1,Number,2010,1733.293584228242,1979.3543353805142,1551.4185072496223
1,Deaths,6,China,1,Male,13,40-44 years,976,Diabetes mellitus type 2,2,Percent,2010,0.005720317567618883,0.006409195217574283,0.005301309725812939
1,Deaths,6,China,2,Female,13,40-44 years,976,Diabetes mellitus type 2,2,Percent,2010,0.006643192602913286,0.007714991043981874,0.006190056498882834
1,Deaths,6,China,3,Both,13,40-44 years,976,Diabetes mellitus type 2,2,Percent,2010,0.005995233010583231,0.006677914355476216,0.005661564887763324
1,Deaths,6,China,1,Male,13,40-44 years,976,Diabetes mellitus type 2,3,Rate,2010,1.766852701655842,2.0713852107239927,1.5309272168335841
1,Deaths,6,China,2,Female,13,40-44 years,976,Diabetes mellitus type 2,3,Rate,2010,0.9047333214702353,1.0836761336264036,0.7784556453278935
1,Deaths,6,China,3,Both,13,40-44 years,976,Diabetes mellitus type 2,3,Rate,2010,1.3446159071047021,1.5354994383910596,1.2035249091130178
1,Deaths,6,China,1,Male,14,45-49 years,976,Diabetes mellitus type 2,1,Number,2010,2577.5239296739496,2960.376726336534,2230.0353394892745
1,Deaths,6,China,2,Female,14,45-49 years,976,Diabetes mellitus type 2,1,Number,2010,1596.806552563918,1853.623542236511,1383.3654516765796
1,Deaths,6,China,3,Both,14,45-49 years,976,Diabetes mellitus type 2,1,Number,2010,4174.330482237868,4654.919458101937,3759.3155735606406
1,Deaths,6,China,1,Male,14,45-49 years,976,Diabetes mellitus type 2,2,Percent,2010,0.010206331492376921,0.011019020971305226,0.009684970165282756
1,Deaths,6,China,2,Female,14,45-49 years,976,Diabetes mellitus type 2,2,Percent,2010,0.014275109390314419,0.015267066902754433,0.013458993143178557
1,Deaths,6,China,3,Both,14,45-49 years,976,Diabetes mellitus type 2,2,Percent,2010,0.01145738918217093,0.012162157816769228,0.01096429736734778
1,Deaths,6,China,1,Male,14,45-49 years,976,Diabetes mellitus type 2,3,Rate,2010,4.643839884027143,5.333613145250731,4.017781147669228
1,Deaths,6,China,2,Female,14,45-49 years,976,Diabetes mellitus type 2,3,Rate,2010,2.989713779630566,3.4705542995010292,2.590086285969685
1,Deaths,6,China,3,Both,14,45-49 years,976,Diabetes mellitus type 2,3,Rate,2010,3.8326791133271483,4.2739339056171,3.4516314270036013
1,Deaths,6,China,1,Male,15,50-54 years,976,Diabetes mellitus type 2,1,Number,2010,2956.347531890125,3391.280266956421,2564.3794217797645
1,Deaths,6,China,2,Female,15,50-54 years,976,Diabetes mellitus type 2,1,Number,2010,2131.5169006274323,2467.736860135886,1846.3534549838118
1,Deaths,6,China,3,Both,15,50-54 years,976,Diabetes mellitus type 2,1,Number,2010,5087.864432517553,5670.382846499631,4567.935069877701
1,Deaths,6,China,1,Male,15,50-54 years,976,Diabetes mellitus type 2,2,Percent,2010,0.011500153045392439,0.012323470884891314,0.010934998028949922
1,Deaths,6,China,2,Female,15,50-54 years,976,Diabetes mellitus type 2,2,Percent,2010,0.017827777628421925,0.01893111029482208,0.01672713605941293
1,Deaths,6,China,3,Both,15,50-54 years,976,Diabetes mellitus type 2,2,Percent,2010,0.013511376412982608,0.014363616588806524,0.012877568475631302
1,Deaths,6,China,1,Male,15,50-54 years,976,Diabetes mellitus type 2,3,Rate,2010,7.113828171529933,8.160402266780862,6.170639404321075
1,Deaths,6,China,2,Female,15,50-54 years,976,Diabetes mellitus type 2,3,Rate,2010,5.401102523975814,6.253058457976443,4.678519932414838
1,Deaths,6,China,3,Both,15,50-54 years,976,Diabetes mellitus type 2,3,Rate,2010,6.279590235340898,6.998551401241716,5.637878296667114
1,Deaths,6,China,1,Male,16,55-59 years,976,Diabetes mellitus type 2,1,Number,2010,4814.390367382013,5554.82048007286,4174.714658489833
1,Deaths,6,China,2,Female,16,55-59 years,976,Diabetes mellitus type 2,1,Number,2010,4520.5977052581575,5221.255694032566,3949.77974980165
1,Deaths,6,China,3,Both,16,55-59 years,976,Diabetes mellitus type 2,1,Number,2010,9334.98807264018,10424.772001650781,8410.613635460826
1,Deaths,6,China,1,Male,16,55-59 years,976,Diabetes mellitus type 2,2,Percent,2010,0.011893024792900407,0.01273189601166988,0.011299772573050882
1,Deaths,6,China,2,Female,16,55-59 years,976,Diabetes mellitus type 2,2,Percent,2010,0.02188561918401908,0.02333753005055067,0.02067794863344137
1,Deaths,6,China,3,Both,16,55-59 years,976,Diabetes mellitus type 2,2,Percent,2010,0.015273394292528442,0.016297573949732674,0.014515393003242656
1,Deaths,6,China,1,Male,16,55-59 years,976,Diabetes mellitus type 2,3,Rate,2010,11.462848192604286,13.225779183101299,9.93980893238848
1,Deaths,6,China,2,Female,16,55-59 years,976,Diabetes mellitus type 2,3,Rate,2010,11.008947351621948,12.71524979497778,9.618842496312261
1,Deaths,6,China,3,Both,16,55-59 years,976,Diabetes mellitus type 2,3,Rate,2010,11.238457928569186,12.550456480909356,10.12559702916081
1,Deaths,6,China,1,Male,17,60-64 years,976,Diabetes mellitus type 2,1,Number,2010,6469.29648792743,7356.534327457037,5675.348722982907
1,Deaths,6,China,2,Female,17,60-64 years,976,Diabetes mellitus type 2,1,Number,2010,7161.339212956304,8194.636905254933,6243.616587177476
1,Deaths,6,China,3,Both,17,60-64 years,976,Diabetes mellitus type 2,1,Number,2010,13630.635700883748,14962.471295658572,12284.856295134772
1,Deaths,6,China,1,Male,17,60-64 years,976,Diabetes mellitus type 2,2,Percent,2010,0.012854044031073429,0.013528851001173063,0.012243213579374931
1,Deaths,6,China,2,Female,17,60-64 years,976,Diabetes mellitus type 2,2,Percent,2010,0.027209493818672003,0.028780138128447933,0.02564818474764511
1,Deaths,6,China,3,Both,17,60-64 years,976,Diabetes mellitus type 2,2,Percent,2010,0.01778778059981243,0.01869788203727183,0.01691774494834018
1,Deaths,6,China,1,Male,17,60-64 years,976,Diabetes mellitus type 2,3,Rate,2010,21.248659622105293,24.162827320432033,18.64090685539879
1,Deaths,6,China,2,Female,17,60-64 years,976,Diabetes mellitus type 2,3,Rate,2010,24.384551762096567,27.902958070503974,21.25968164966504
1,Deaths,6,China,3,Both,17,60-64 years,976,Diabetes mellitus type 2,3,Rate,2010,22.78836505621942,25.01499310164714,20.53842506395911
1,Deaths,6,China,1,Male,18,65-69 years,976,Diabetes mellitus type 2,1,Number,2010,7318.784024331086,8251.55537586847,6464.233753225397
1,Deaths,6,China,2,Female,18,65-69 years,976,Diabetes mellitus type 2,1,Number,2010,8351.238474360736,9429.242306618726,7431.37005414405
1,Deaths,6,China,3,Both,18,65-69 years,976,Diabetes mellitus type 2,1,Number,2010,15670.02249869183,17159.686237582304,14238.446078580275
1,Deaths,6,China,1,Male,18,65-69 years,976,Diabetes mellitus type 2,2,Percent,2010,0.013547880488886182,0.01427780997830137,0.012903647695157191
1,Deaths,6,China,2,Female,18,65-69 years,976,Diabetes mellitus type 2,2,Percent,2010,0.027545357580818195,0.029126204989764204,0.025804164802225128
1,Deaths,6,China,3,Both,18,65-69 years,976,Diabetes mellitus type 2,2,Percent,2010,0.01858299299448734,0.019623898882245642,0.017642273975729227
1,Deaths,6,China,1,Male,18,65-69 years,976,Diabetes mellitus type 2,3,Rate,2010,34.582123194167565,38.98957854243551,30.54427173513545
1,Deaths,6,China,2,Female,18,65-69 years,976,Diabetes mellitus type 2,3,Rate,2010,40.303319448201385,45.50579725448921,35.86400773364235
1,Deaths,6,China,3,Both,18,65-69 years,976,Diabetes mellitus type 2,3,Rate,2010,37.4124983596499,40.96910092306825,33.99458045470703
1,Deaths,6,China,1,Male,19,70-74 years,976,Diabetes mellitus type 2,1,Number,2010,9787.933502080494,10962.761866615667,8711.549957806306
1,Deaths,6,China,2,Female,19,70-74 years,976,Diabetes mellitus type 2,1,Number,2010,11448.09112362619,12782.257927227476,10165.898026979536
1,Deaths,6,China,3,Both,19,70-74 years,976,Diabetes mellitus type 2,1,Number,2010,21236.024625706657,23005.160158542123,19367.18770074518
1,Deaths,6,China,1,Male,19,70-74 years,976,Diabetes mellitus type 2,2,Percent,2010,0.013260255908122421,0.013892606331456255,0.012680769326160605
1,Deaths,6,China,2,Female,19,70-74 years,976,Diabetes mellitus type 2,2,Percent,2010,0.025224575604316964,0.02665062645856972,0.023688042161538626
1,Deaths,6,China,3,Both,19,70-74 years,976,Diabetes mellitus type 2,2,Percent,2010,0.017818225155838942,0.018646545327662554,0.016978682047357908
1,Deaths,6,China,1,Male,19,70-74 years,976,Diabetes mellitus type 2,3,Rate,2010,58.27780740324087,65.27278965824834,51.86897014746115
1,Deaths,6,China,2,Female,19,70-74 years,976,Diabetes mellitus type 2,3,Rate,2010,67.69769469774009,75.58722107997345,60.11551214320079
1,Deaths,6,China,3,Both,19,70-74 years,976,Diabetes mellitus type 2,3,Rate,2010,63.003863425824385,68.25260350110248,57.45932538442097
1,Deaths,6,China,1,Male,20,75-79 years,976,Diabetes mellitus type 2,1,Number,2010,10831.945087601109,12007.557934714274,9670.037319861547
1,Deaths,6,China,2,Female,20,75-79 years,976,Diabetes mellitus type 2,1,Number,2010,13097.309252827195,14617.904879080104,11498.30423132696
1,Deaths,6,China,3,Both,20,75-79 years,976,Diabetes mellitus type 2,1,Number,2010,23929.2543404283,25885.04685773248,21808.037904782337
1,Deaths,6,China,1,Male,20,75-79 years,976,Diabetes mellitus type 2,2,Percent,2010,0.012685362230101553,0.013314832690818517,0.012064682416238195
1,Deaths,6,China,2,Female,20,75-79 years,976,Diabetes mellitus type 2,2,Percent,2010,0.021576161542930797,0.02292483301557167,0.019988147101425803
1,Deaths,6,China,3,Both,20,75-79 years,976,Diabetes mellitus type 2,2,Percent,2010,0.01638059251320692,0.017252037298466267,0.015466837164674285
1,Deaths,6,China,1,Male,20,75-79 years,976,Diabetes mellitus type 2,3,Rate,2010,94.2384789983984,104.46637119199305,84.12982169976263
1,Deaths,6,China,2,Female,20,75-79 years,976,Diabetes mellitus type 2,3,Rate,2010,102.33235202673579,114.21312264245861,89.83895039789653
1,Deaths,6,China,3,Both,20,75-79 years,976,Diabetes mellitus type 2,3,Rate,2010,98.50274903189734,106.55360330214468,89.77094121080025
1,Deaths,6,China,1,Male,22,All ages,976,Diabetes mellitus type 2,1,Number,2010,60298.47180495631,66845.33348987295,54022.79183951563
1,Deaths,6,China,2,Female,22,All ages,976,Diabetes mellitus type 2,1,Number,2010,66593.40224392689,74429.67517698026,59226.73926609146
1,Deaths,6,China,3,Both,22,All ages,976,Diabetes mellitus type 2,1,Number,2010,126891.87404888317,136961.729333124,115631.25549359308
1,Deaths,6,China,1,Male,22,All ages,976,Diabetes mellitus type 2,2,Percent,2010,0.010766200623987416,0.011212915726694538,0.01039364069988658
1,Deaths,6,China,2,Female,22,All ages,976,Diabetes mellitus type 2,2,Percent,2010,0.01705114426248726,0.017850151380887018,0.015872516269311604
1,Deaths,6,China,3,Both,22,All ages,976,Diabetes mellitus type 2,2,Percent,2010,0.01334999946024142,0.01384997081200744,0.012711042078635281
1,Deaths,6,China,1,Male,22,All ages,976,Diabetes mellitus type 2,3,Rate,2010,8.634724726066686,9.572233534776498,7.736049065665965
1,Deaths,6,China,2,Female,22,All ages,976,Diabetes mellitus type 2,3,Rate,2010,9.995900637765438,11.172152382980276,8.890138975542165
1,Deaths,6,China,3,Both,22,All ages,976,Diabetes mellitus type 2,3,Rate,2010,9.29929307178126,10.037264168673614,8.474056681349825
1,Deaths,6,China,1,Male,30,80-84,976,Diabetes mellitus type 2,1,Number,2010,8259.251263085878,9069.729393533915,7444.863621062398
1,Deaths,6,China,2,Female,30,80-84,976,Diabetes mellitus type 2,1,Number,2010,9990.543677654894,11146.861652618456,8445.763367388194
1,Deaths,6,China,3,Both,30,80-84,976,Diabetes mellitus type 2,1,Number,2010,18249.79494074076,19796.392265133392,16268.95673932479
1,Deaths,6,China,1,Male,30,80-84,976,Diabetes mellitus type 2,2,Percent,2010,0.010772576500255641,0.011478571101374083,0.01008539511490134
1,Deaths,6,China,2,Female,30,80-84,976,Diabetes mellitus type 2,2,Percent,2010,0.014598384352170668,0.015779825548345873,0.012584449006752126
1,Deaths,6,China,3,Both,30,80-84,976,Diabetes mellitus type 2,2,Percent,2010,0.012576923580553663,0.01338233394221164,0.01137105988518695
1,Deaths,6,China,1,Male,30,80-84,976,Diabetes mellitus type 2,3,Rate,2010,147.92833960540673,162.44450823918157,133.34214918181078
1,Deaths,6,China,2,Female,30,80-84,976,Diabetes mellitus type 2,3,Rate,2010,133.172638303115,148.58620541334437,112.58091915803523
1,Deaths,6,China,3,Both,30,80-84,976,Diabetes mellitus type 2,3,Rate,2010,139.46868390322498,151.28809853564653,124.33071123702322
1,Deaths,6,China,1,Male,31,85-89,976,Diabetes mellitus type 2,1,Number,2010,4232.585948548416,4569.318703196854,3894.0153073926263
1,Deaths,6,China,2,Female,31,85-89,976,Diabetes mellitus type 2,1,Number,2010,5144.090923274548,5812.497874438504,4328.667003848732
1,Deaths,6,China,3,Both,31,85-89,976,Diabetes mellitus type 2,1,Number,2010,9376.676871822943,10211.532730163248,8269.840085080397
1,Deaths,6,China,1,Male,31,85-89,976,Diabetes mellitus type 2,2,Percent,2010,0.009301381544248555,0.009870461758131756,0.008594898202831056
1,Deaths,6,China,2,Female,31,85-89,976,Diabetes mellitus type 2,2,Percent,2010,0.010229938228712026,0.011295418168242094,0.008595957926215298
1,Deaths,6,China,3,Both,31,85-89,976,Diabetes mellitus type 2,2,Percent,2010,0.009788657672428324,0.010507000541116538,0.008698571923981853
1,Deaths,6,China,1,Male,31,85-89,976,Diabetes mellitus type 2,3,Rate,2010,256.95228095243823,277.3946890760087,236.39829821799592
1,Deaths,6,China,2,Female,31,85-89,976,Diabetes mellitus type 2,3,Rate,2010,154.19017005332148,174.22515446591936,129.74846506071657
1,Deaths,6,China,3,Both,31,85-89,976,Diabetes mellitus type 2,3,Rate,2010,188.15726134650558,204.90991200000443,165.94690032010925
1,Deaths,6,China,1,Male,32,90-94,976,Diabetes mellitus type 2,1,Number,2010,707.2263958731534,765.6898184374797,638.2960813523139
1,Deaths,6,China,2,Female,32,90-94,976,Diabetes mellitus type 2,1,Number,2010,1661.3396887543522,1888.7084128551558,1367.520681102701
1,Deaths,6,China,3,Both,32,90-94,976,Diabetes mellitus type 2,1,Number,2010,2368.5660846275086,2617.553137478052,2027.3812939525224
1,Deaths,6,China,1,Male,32,90-94,976,Diabetes mellitus type 2,2,Percent,2010,0.007732764067327723,0.00826245412284209,0.0070251030082340155
1,Deaths,6,China,2,Female,32,90-94,976,Diabetes mellitus type 2,2,Percent,2010,0.006949541603519165,0.007765438958272844,0.005755077077220104
1,Deaths,6,China,3,Both,32,90-94,976,Diabetes mellitus type 2,2,Percent,2010,0.007166338476679933,0.007843998993938428,0.006145821423375785
1,Deaths,6,China,1,Male,32,90-94,976,Diabetes mellitus type 2,3,Rate,2010,334.3752358667891,362.0166259840105,301.78512001312157
1,Deaths,6,China,2,Female,32,90-94,976,Diabetes mellitus type 2,3,Rate,2010,162.89971975535616,185.1939571637964,134.0898175245018
1,Deaths,6,China,3,Both,32,90-94,976,Diabetes mellitus type 2,3,Rate,2010,192.3535015148719,212.57397657719343,164.64556058981526
1,Deaths,6,China,1,Male,235,95+ years,976,Diabetes mellitus type 2,1,Number,2010,72.18129540060438,81.10095065984616,61.11570701681524
1,Deaths,6,China,2,Female,235,95+ years,976,Diabetes mellitus type 2,1,Number,2010,359.7288589325852,414.7260734438408,285.18474280696825
1,Deaths,6,China,3,Both,235,95+ years,976,Diabetes mellitus type 2,1,Number,2010,431.9101543331892,490.4352463799291,348.95305900391446
1,Deaths,6,China,1,Male,235,95+ years,976,Diabetes mellitus type 2,2,Percent,2010,0.006595007824715728,0.007388859930324963,0.005555324094585052
1,Deaths,6,China,2,Female,235,95+ years,976,Diabetes mellitus type 2,2,Percent,2010,0.0054175964169281285,0.006108835591243605,0.0043038176014450515
1,Deaths,6,China,3,Both,235,95+ years,976,Diabetes mellitus type 2,2,Percent,2010,0.005584246226781475,0.006258095877276259,0.004447102399482046
1,Deaths,6,China,1,Male,235,95+ years,976,Diabetes mellitus type 2,3,Rate,2010,268.55045128737476,301.7360214811887,227.38093863545814
1,Deaths,6,China,2,Female,235,95+ years,976,Diabetes mellitus type 2,3,Rate,2010,193.62947637095795,223.2325554213146,153.5049831213243
1,Deaths,6,China,3,Both,235,95+ years,976,Diabetes mellitus type 2,3,Rate,2010,203.09873570537863,230.61920977268738,164.0895088786142
1,Deaths,6,China,1,Male,12,35-39 years,493,Ischemic heart disease,1,Number,2019,10264.346017927906,12474.555524516487,8222.879783952232
1,Deaths,6,China,2,Female,12,35-39 years,493,Ischemic heart disease,1,Number,2019,2461.10603983968,3148.0408566775677,1862.2121559959855
1,Deaths,6,China,3,Both,12,35-39 years,493,Ischemic heart disease,1,Number,2019,12725.452057767585,15025.779612194325,10588.005125272979
1,Deaths,6,China,1,Male,12,35-39 years,493,Ischemic heart disease,2,Percent,2019,0.11291191413427112,0.12126972083684757,0.10504401038099972
1,Deaths,6,China,2,Female,12,35-39 years,493,Ischemic heart disease,2,Percent,2019,0.07298965632105223,0.0786585021706969,0.06656035207606152
1,Deaths,6,China,3,Both,12,35-39 years,493,Ischemic heart disease,2,Percent,2019,0.10210228687183076,0.10908827191500946,0.09556983842414433
1,Deaths,6,China,1,Male,12,35-39 years,493,Ischemic heart disease,3,Rate,2019,19.970167022532582,24.270319504168555,15.998319075069778
1,Deaths,6,China,2,Female,12,35-39 years,493,Ischemic heart disease,3,Rate,2019,4.972312943109876,6.360166544516787,3.7623334615352615
1,Deaths,6,China,3,Both,12,35-39 years,493,Ischemic heart disease,3,Rate,2019,12.612619553200469,14.892550840515238,10.49412467755051
1,Deaths,6,China,1,Male,13,40-44 years,493,Ischemic heart disease,1,Number,2019,17780.60790383283,22203.66926639373,13975.331629614817
1,Deaths,6,China,2,Female,13,40-44 years,493,Ischemic heart disease,1,Number,2019,4605.353577047541,5814.209061642391,3525.2239050997937
1,Deaths,6,China,3,Both,13,40-44 years,493,Ischemic heart disease,1,Number,2019,22385.961480880414,26989.566677188457,18429.41763945222
1,Deaths,6,China,1,Male,13,40-44 years,493,Ischemic heart disease,2,Percent,2019,0.1307195696386963,0.13835039670793356,0.12271645912073861
1,Deaths,6,China,2,Female,13,40-44 years,493,Ischemic heart disease,2,Percent,2019,0.08595256589257692,0.09175634271496474,0.07825870896226607
1,Deaths,6,China,3,Both,13,40-44 years,493,Ischemic heart disease,2,Percent,2019,0.11803768607329657,0.12459646677774293,0.11015376859648718
1,Deaths,6,China,1,Male,13,40-44 years,493,Ischemic heart disease,3,Rate,2019,34.27265631276204,42.79824006946971,26.937871887687937
1,Deaths,6,China,2,Female,13,40-44 years,493,Ischemic heart disease,3,Rate,2019,9.254042948742592,11.683129095139078,7.08361972125528
1,Deaths,6,China,3,Both,13,40-44 years,493,Ischemic heart disease,3,Rate,2019,22.023516066812874,26.552585461162916,18.13103162136409
1,Deaths,6,China,1,Male,14,45-49 years,493,Ischemic heart disease,1,Number,2019,28465.44274307416,36703.811291790575,21644.303617847574
1,Deaths,6,China,2,Female,14,45-49 years,493,Ischemic heart disease,1,Number,2019,8693.769333669428,11141.42951848947,6707.274174048569
1,Deaths,6,China,3,Both,14,45-49 years,493,Ischemic heart disease,1,Number,2019,37159.212076743584,45549.99977681809,30045.347680551145
1,Deaths,6,China,1,Male,14,45-49 years,493,Ischemic heart disease,2,Percent,2019,0.13483418904126873,0.14443850208547274,0.12633651255973075
1,Deaths,6,China,2,Female,14,45-49 years,493,Ischemic heart disease,2,Percent,2019,0.097033400894692,0.10335631752888123,0.08922883629464011
1,Deaths,6,China,3,Both,14,45-49 years,493,Ischemic heart disease,2,Percent,2019,0.12354239698029632,0.13177502958567858,0.11558259827432445
1,Deaths,6,China,1,Male,14,45-49 years,493,Ischemic heart disease,3,Rate,2019,46.035726216465754,59.359224550997396,35.004241616432466
1,Deaths,6,China,2,Female,14,45-49 years,493,Ischemic heart disease,3,Rate,2019,14.603300709824836,18.714741483386955,11.266498793283674
1,Deaths,6,China,3,Both,14,45-49 years,493,Ischemic heart disease,3,Rate,2019,30.61741036160811,37.53101740310674,24.755926941958993
1,Deaths,6,China,1,Male,15,50-54 years,493,Ischemic heart disease,1,Number,2019,47103.110682556406,60645.83392861358,36028.67571333361
1,Deaths,6,China,2,Female,15,50-54 years,493,Ischemic heart disease,1,Number,2019,16510.929784851123,20992.34291638486,12659.911511625245
1,Deaths,6,China,3,Both,15,50-54 years,493,Ischemic heart disease,1,Number,2019,63614.040467407554,77122.31879883658,51666.60924547266
1,Deaths,6,China,1,Male,15,50-54 years,493,Ischemic heart disease,2,Percent,2019,0.14094068125761194,0.14830773394417607,0.13295895070805547
1,Deaths,6,China,2,Female,15,50-54 years,493,Ischemic heart disease,2,Percent,2019,0.10426047814903297,0.11070432584066403,0.09614534342205532
1,Deaths,6,China,3,Both,15,50-54 years,493,Ischemic heart disease,2,Percent,2019,0.12911335707519284,0.13604197340633692,0.12142066442860623
1,Deaths,6,China,1,Male,15,50-54 years,493,Ischemic heart disease,3,Rate,2019,74.95502759073402,96.50551926426616,57.33231506407947
1,Deaths,6,China,2,Female,15,50-54 years,493,Ischemic heart disease,3,Rate,2019,26.518680746113137,33.71640768670121,20.333449177335886
1,Deaths,6,China,3,Both,15,50-54 years,493,Ischemic heart disease,3,Rate,2019,50.84919646978988,61.646892918506474,41.29914630712606
1,Deaths,6,China,1,Male,16,55-59 years,493,Ischemic heart disease,1,Number,2019,55769.42733995465,71440.46275650554,42477.63333326638
1,Deaths,6,China,2,Female,16,55-59 years,493,Ischemic heart disease,1,Number,2019,22696.54516041016,28729.52679628943,17639.424213972048
1,Deaths,6,China,3,Both,16,55-59 years,493,Ischemic heart disease,1,Number,2019,78465.97250036479,94702.90416776552,64525.649262276005
1,Deaths,6,China,1,Male,16,55-59 years,493,Ischemic heart disease,2,Percent,2019,0.14250202868997272,0.15041691313150765,0.13379037275020247
1,Deaths,6,China,2,Female,16,55-59 years,493,Ischemic heart disease,2,Percent,2019,0.11719076329227954,0.12475595801166345,0.10811516572314227
1,Deaths,6,China,3,Both,16,55-59 years,493,Ischemic heart disease,2,Percent,2019,0.13409950282256222,0.14015360578645064,0.1264702372589829
1,Deaths,6,China,1,Male,16,55-59 years,493,Ischemic heart disease,3,Rate,2019,117.05639632657869,149.94887918077205,89.15778625741159
1,Deaths,6,China,2,Female,16,55-59 years,493,Ischemic heart disease,3,Rate,2019,48.0895989171598,60.87232267945685,37.37453562135983
1,Deaths,6,China,3,Both,16,55-59 years,493,Ischemic heart disease,3,Rate,2019,82.73546807729852,99.8558847220458,68.03662306844141
1,Deaths,6,China,1,Male,17,60-64 years,493,Ischemic heart disease,1,Number,2019,74389.0898474731,93666.85722320803,57586.782947745385
1,Deaths,6,China,2,Female,17,60-64 years,493,Ischemic heart disease,1,Number,2019,37130.795355917326,46874.38215749573,29249.44807988253
1,Deaths,6,China,3,Both,17,60-64 years,493,Ischemic heart disease,1,Number,2019,111519.88520339047,131914.45786414167,92703.41753770346
1,Deaths,6,China,1,Male,17,60-64 years,493,Ischemic heart disease,2,Percent,2019,0.14453785209647005,0.1515308565498953,0.1356274638791692
1,Deaths,6,China,2,Female,17,60-64 years,493,Ischemic heart disease,2,Percent,2019,0.1383157820638741,0.1473055211143355,0.12833230623323363
1,Deaths,6,China,3,Both,17,60-64 years,493,Ischemic heart disease,2,Percent,2019,0.1424127356885508,0.1483077720189316,0.13428906752825095
1,Deaths,6,China,1,Male,17,60-64 years,493,Ischemic heart disease,3,Rate,2019,188.49900180184974,237.3480993609822,145.92262285890178
1,Deaths,6,China,2,Female,17,60-64 years,493,Ischemic heart disease,3,Rate,2019,94.9833077828534,119.90812006365971,74.82224129107775
1,Deaths,6,China,3,Both,17,60-64 years,493,Ischemic heart disease,3,Rate,2019,141.96257626994367,167.92445805958505,118.00959047508553
1,Deaths,6,China,1,Male,18,65-69 years,493,Ischemic heart disease,1,Number,2019,105541.1097071543,130793.28567371654,83868.408314627
1,Deaths,6,China,2,Female,18,65-69 years,493,Ischemic heart disease,1,Number,2019,64920.88898673768,80142.55020204022,51893.02365874749
1,Deaths,6,China,3,Both,18,65-69 years,493,Ischemic heart disease,1,Number,2019,170461.99869389186,199021.24532792348,144204.10347533072
1,Deaths,6,China,1,Male,18,65-69 years,493,Ischemic heart disease,2,Percent,2019,0.1469211945503328,0.15486292569707968,0.138110375852137
1,Deaths,6,China,2,Female,18,65-69 years,493,Ischemic heart disease,2,Percent,2019,0.1545323131171466,0.16395044483369198,0.14348389064355546
1,Deaths,6,China,3,Both,18,65-69 years,493,Ischemic heart disease,2,Percent,2019,0.14974603286980728,0.15660193354412502,0.14117991582576694
1,Deaths,6,China,1,Male,18,65-69 years,493,Ischemic heart disease,3,Rate,2019,305.4984124844555,378.59314960602217,242.7647924946902
